Period Detail by Terminal,,,,,,,,,,,
,,,,,,,POSA R15 (e-topup),,,,
,,,,,,,POSA R15 (e-topup),,,,
e-pay Limited,,,,,,,,,27/02/2017,Page 1 of 284,
Account :,908444 - Select Premier Ltd,,,,,,,,,,
Period :,00014 - 30/01/2017 to 26/02/2017,,,,,,,,,,
Terminal :,90117166,Select Premier Ltd,,,,,,,,,
Host Date & Time,,POS Date & Time,,Operator,Retailer Reference,Txn. No.,Narrative,SN / ETU Txn No.,Topup Reference,Value,
Sold / Recharged,,,,,,,,,,,
01/02/17,14:06:29,01/02/17,14:06:29,66666,47110,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021062594,6364930880000139539,10
01/02/17,14:06:42,01/02/17,14:06:41,66666,47111,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021062596,6364930880000139513,10
01/02/17,14:06:58,01/02/17,14:06:58,66666,47112,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021062603,6364930880000140396,10
,,,,,,,POSA R15 (e-topup),,,,
e-pay Limited,,,,,,,,,27/02/2017,Page 2 of 284,
Period Detail by Terminal,,,,,,,,,,,
Account :,908444 - Select Premier Ltd,,,,,,,,,,
Period :,00014 - 30/01/2017 to 26/02/2017,,,,,,,,,,
Terminal :,90117166,Select Premier Ltd,,,,,,,,,
Host Date & Time,,POS Date & Time,,Operator,Retailer Reference,Txn. No.,Narrative,SN / ETU Txn No.,Topup Reference,Value,
Sold / Recharged,,,,,,,,,,,
01/02/17,14:07:13,01/02/17,14:07:13,66666,47113,,Sold: XBOX Live £10 Indirect Agency,EPTRA0021062605,6364930880000140370,10,
01/02/17,14:07:26,01/02/17,14:07:26,66666,47114,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021062609,6364930880000140354,10
01/02/17,14:07:42,01/02/17,14:07:42,66666,47115,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021062615,6364930880000140339,10
01/02/17,14:07:56,01/02/17,14:07:56,66666,47116,,POSA R15 (e-topup),Sold: XBOX Live £10 Indirect Agency,EPTRA0021062619,6364930880000140313,10
01/02/17,14:10:16,01/02/17,14:10:16,66666,47117,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062654,6364930910000028554,25
01/02/17,14:10:27,01/02/17,14:10:27,66666,47118,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062657,6364930910000028539,25
01/02/17,14:10:38,01/02/17,14:10:38,66666,47119,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062662,6364930910000028513,25
01/02/17,14:10:50,01/02/17,14:10:50,66666,47120,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062667,6364930910000028497,25
01/02/17,14:11:00,01/02/17,14:11:00,66666,47121,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062670,6364930910000028471,25
01/02/17,14:11:12,01/02/17,14:11:12,66666,47122,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021062674,6364930910000028851,25
01/02/17,14:11:23,01/02/17,14:11:23,66666,47123,,POSA R15 (e-topup),Sold: XBOX Live £25 Indirect Agency,EPTRA0021062680,6364930910000028836,25
